"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility"
"2020-01-22","SXO   200221P1040.00","SXO","SXO","TX60",1040,"2020-02-21",1,0,0,0,0,0,9,0,10.1,0,0,0,0,0,0,9,0,0.952
"2020-01-22","SXO   200221P1050.00","SXO","SXO","TX60",1050,"2020-02-21",1,0,0,0,0,0,13.5,0,14.9,0,0,0,0,0,0,13.5,0,0.086
"2020-01-22","SXO   200221P1060.00","SXO","SXO","TX60",1060,"2020-02-21",1,0,0,0,0,0,19.2,0,20.8,0,0,0,0,0,0,19.2,0,0
"2020-01-22","SXO   200221P1070.00","SXO","SXO","TX60",1070,"2020-02-21",1,0,0,0,0,0,26,0,27.9,0,0,0,0,0,0,26,0,0
"2020-01-22","SXO   200221P1080.00","SXO","SXO","TX60",1080,"2020-02-21",1,0,0,0,0,0,33.8,0,35.8,0,0,0,0,0,0,33.8,0,0
"2020-01-22","SXO   200221P1090.00","SXO","SXO","TX60",1090,"2020-02-21",1,0,0,0,0,0,42.4,0,44.5,0,0,0,0,0,0,42.4,0,0
"2020-01-22","SXO   200221P1100.00","SXO","SXO","TX60",1100,"2020-02-21",1,0,0,0,0,0,51.5,0,53.7,0,0,0,0,0,0,51.5,0,0
"2020-01-22","SXO   200320P815.00","SXO","SXO","TX60",815,"2020-03-20",1,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,13,16.55
"2020-01-22","SXO   200320P960.00","SXO","SXO","TX60",960,"2020-03-20",1,0,0,0,0,0,0.3,0,0.4,0,0,0,0,0,0,0.3,0,5.903
"2020-01-22","SXO   200320P970.00","SXO","SXO","TX60",970,"2020-03-20",1,0,0,0,0,0,0.6,0,0.8,0,0,0,0,0,0,0.6,0,5.238
"2020-01-22","SXO   200320P980.00","SXO","SXO","TX60",980,"2020-03-20",1,0,0,0,0,0,1.1,0,1.3,0,0,0,0,0,0,1.1,0,4.573
"2020-01-22","SXO   200320P990.00","SXO","SXO","TX60",990,"2020-03-20",1,0,0,0,0,0,1.9,0,2.2,0,0,0,0,0,0,1.9,0,3.918
"2020-01-22","SXO   200320P1000.00","SXO","SXO","TX60",1000,"2020-03-20",1,0,0,0,0,0,3.1,0,3.5,0,0,0,0,0,0,3.1,0,3.27
"2020-01-22","SXO   200320P1010.00","SXO","SXO","TX60",1010,"2020-03-20",1,0,0,0,0,0,4.7,0,5.3,0,0,0,0,0,0,4.7,0,2.629
"2020-01-22","SXO   200320P1020.00","SXO","SXO","TX60",1020,"2020-03-20",1,0,0,0,0,0,7,0,7.8,0,0,0,0,0,0,7,1020,1.994
"2020-01-22","SXO   200320P1030.00","SXO","SXO","TX60",1030,"2020-03-20",1,0,0,0,0,0,10.1,0,11,0,0,0,0,0,0,10.1,0,1.367
"2020-01-22","SXO   200320P1040.00","SXO","SXO","TX60",1040,"2020-03-20",1,0,0,0,0,0,13.9,0,15,0,0,0,0,0,0,13.9,0,0.763
"2020-01-22","SXO   200320P1050.00","SXO","SXO","TX60",1050,"2020-03-20",1,0,0,0,0,0,18.6,0,19.9,0,0,0,0,0,0,18.6,0,0.15
"2020-01-22","SXO   200320P1060.00","SXO","SXO","TX60",1060,"2020-03-20",1,0,0,0,0,0,24.2,0,25.6,0,0,0,0,0,0,24.2,0,0
"2020-01-22","SXO   200320P1070.00","SXO","SXO","TX60",1070,"2020-03-20",1,0,0,0,0,0,30.5,0,32.2,0,0,0,0,0,0,30.5,0,0
"2020-01-22","SXO   200320P1080.00","SXO","SXO","TX60",1080,"2020-03-20",1,0,0,0,0,0,37.7,0,39.5,0,0,0,0,0,0,37.7,0,0
"2020-01-22","SXO   200320P1090.00","SXO","SXO","TX60",1090,"2020-03-20",1,0,0,0,0,0,45.5,0,47.4,0,0,0,0,0,0,45.5,0,0
"2020-01-22","SXO   200320P1100.00","SXO","SXO","TX60",1100,"2020-03-20",1,0,0,0,0,0,53.8,0,55.9,0,0,0,0,0,0,53.8,0,0
"2020-01-22","SXO   200417P970.00","SXO","SXO","TX60",970,"2020-04-17",1,0,0,0,0,0,1.7,0,1.9,0,0,0,0,0,0,1.7,0,4.365
"2020-01-22","SXO   200417P980.00","SXO","SXO","TX60",980,"2020-04-17",1,0,0,0,0,0,2.6,0,2.8,0,0,0,0,0,0,2.6,0,3.822
"2020-01-22","SXO   200417P990.00","SXO","SXO","TX60",990,"2020-04-17",1,0,0,0,0,0,3.8,0,4.2,0,0,0,0,0,0,3.8,0,3.287
"2020-01-22","SXO   200417P1000.00","SXO","SXO","TX60",1000,"2020-04-17",1,0,0,0,0,0,5.4,0,5.9,0,0,0,0,0,0,5.4,0,2.752
"2020-01-22","SXO   200417P1010.00","SXO","SXO","TX60",1010,"2020-04-17",1,0,0,0,0,0,7.6,0,8.2,0,0,0,0,0,0,7.6,0,2.226
"2020-01-22","SXO   200417P1020.00","SXO","SXO","TX60",1020,"2020-04-17",1,0,0,0,0,0,10.3,0,11.1,0,0,0,0,0,0,10.3,0,1.704
"2020-01-22","SXO   200417P1030.00","SXO","SXO","TX60",1030,"2020-04-17",1,0,0,0,0,0,13.7,0,14.7,0,0,0,0,0,0,13.7,0,1.188
"2020-01-22","SXO   200417P1040.00","SXO","SXO","TX60",1040,"2020-04-17",1,0,0,0,0,0,17.8,0,18.9,0,0,0,0,0,0,17.8,0,0.69
"2020-01-22","SXO   200417P1050.00","SXO","SXO","TX60",1050,"2020-04-17",1,0,0,0,0,0,22.6,0,23.8,0,0,0,0,0,0,22.6,0,0.193
"2020-01-22","SXO   200417P1060.00","SXO","SXO","TX60",1060,"2020-04-17",1,0,0,0,0,0,28,0,29.5,0,0,0,0,0,0,28,0,0
"2020-01-22","SXO   200417P1070.00","SXO","SXO","TX60",1070,"2020-04-17",1,0,0,0,0,0,34.2,0,35.8,0,0,0,0,0,0,34.2,0,0
"2020-01-22","SXO   200417P1080.00","SXO","SXO","TX60",1080,"2020-04-17",1,0,0,0,0,0,41,0,42.7,0,0,0,0,0,0,41,0,0
"2020-01-22","SXO   200417P1090.00","SXO","SXO","TX60",1090,"2020-04-17",1,0,0,0,0,0,48.4,0,50.2,0,0,0,0,0,0,48.4,0,0
"2020-01-22","SXO   200417P1100.00","SXO","SXO","TX60",1100,"2020-04-17",1,0,0,0,0,0,56.3,0,58.2,0,0,0,0,0,0,56.3,0,0
"2020-01-22","SXO   200417P1110.00","SXO","SXO","TX60",1110,"2020-04-17",1,0,0,0,0,0,56.3,0,58.2,0,0,0,0,0,0,56.3,0,0
"2020-01-22","SXO   200515P970.00","SXO","SXO","TX60",970,"2020-05-15",1,0,0,0,0,0,2.9,0,3.2,0,0,0,0,0,0,2.9,0,3.851
"2020-01-22","SXO   200515P980.00","SXO","SXO","TX60",980,"2020-05-15",1,0,0,0,0,0,4.1,0,4.5,0,0,0,0,0,0,4.1,0,3.378
"2020-01-22","SXO   200515P990.00","SXO","SXO","TX60",990,"2020-05-15",1,0,0,0,0,0,5.7,0,6.2,0,0,0,0,0,0,5.7,0,2.911
"2020-01-22","SXO   200515P1000.00","SXO","SXO","TX60",1000,"2020-05-15",1,0,0,0,0,0,7.7,0,8.3,0,0,0,0,0,0,7.7,0,2.449
"2020-01-22","SXO   200515P1010.00","SXO","SXO","TX60",1010,"2020-05-15",1,0,0,0,0,0,10.2,0,10.9,0,0,0,0,0,0,10.2,0,1.991
"2020-01-22","SXO   200515P1020.00","SXO","SXO","TX60",1020,"2020-05-15",1,0,0,0,0,0,13.3,0,14.1,0,0,0,0,0,0,13.3,0,1.538
"2020-01-22","SXO   200515P1030.00","SXO","SXO","TX60",1030,"2020-05-15",1,0,0,0,0,0,16.9,0,17.8,0,0,0,0,0,0,16.9,0,1.09
"2020-01-22","SXO   200515P1040.00","SXO","SXO","TX60",1040,"2020-05-15",1,0,0,0,0,0,21.1,0,22.2,0,0,0,0,0,0,21.1,0,0.655
"2020-01-22","SXO   200515P1050.00","SXO","SXO","TX60",1050,"2020-05-15",1,0,0,0,0,0,25.9,0,27.1,0,0,0,0,0,0,25.9,0,0.226
"2020-01-22","SXO   200515P1060.00","SXO","SXO","TX60",1060,"2020-05-15",1,0,0,0,0,0,31.3,0,32.7,0,0,0,0,0,0,31.3,0,0
"2020-01-22","SXO   200515P1070.00","SXO","SXO","TX60",1070,"2020-05-15",1,0,0,0,0,0,37.4,0,38.9,0,0,0,0,0,0,37.4,0,0
"2020-01-22","SXO   200515P1080.00","SXO","SXO","TX60",1080,"2020-05-15",1,0,0,0,0,0,44,0,45.6,0,0,0,0,0,0,44,0,0
"2020-01-22","SXO   200515P1090.00","SXO","SXO","TX60",1090,"2020-05-15",1,0,0,0,0,0,51.1,0,52.8,0,0,0,0,0,0,51.1,0,0
"2020-01-22","SXO   200515P1100.00","SXO","SXO","TX60",1100,"2020-05-15",1,0,0,0,0,0,58.7,0,60.5,0,0,0,0,0,0,58.7,0,0
"2020-01-22","SXO   200515P1110.00","SXO","SXO","TX60",1110,"2020-05-15",1,0,0,0,0,0,58.7,0,60.5,0,0,0,0,0,0,58.7,0,0
"2020-01-22","SXO   200619P950.00","SXO","SXO","TX60",950,"2020-06-19",1,0,0,11.8,0,1,2.5,0,2.7,0,0,0,0,0,0,2.5,6,14.605
"2020-01-22","SXO   200619P960.00","SXO","SXO","TX60",960,"2020-06-19",1,0,0,0,0,0,3.4,0,3.7,0,0,0,0,0,0,3.4,0,3.85
"2020-01-22","SXO   200619P970.00","SXO","SXO","TX60",970,"2020-06-19",1,0,0,0,0,0,4.6,0,5,0,0,0,0,0,0,4.6,0,3.43
"2020-01-22","SXO   200619P980.00","SXO","SXO","TX60",980,"2020-06-19",1,0,0,0,0,0,6.2,0,6.6,0,0,0,0,0,0,6.2,0,3.017
"2020-01-22","SXO   200619P990.00","SXO","SXO","TX60",990,"2020-06-19",1,0,0,0,0,0,8.1,0,8.6,0,0,0,0,0,0,8.1,0,2.609
"2020-01-22","SXO   200619P1000.00","SXO","SXO","TX60",1000,"2020-06-19",1,0,0,0,0,0,10.5,0,11.1,0,0,0,0,0,0,10.5,0,2.205
"2020-01-22","SXO   200619P1010.00","SXO","SXO","TX60",1010,"2020-06-19",1,0,0,0,0,0,13.2,0,14,0,0,0,0,0,0,13.2,0,1.805
"2020-01-22","SXO   200619P1020.00","SXO","SXO","TX60",1020,"2020-06-19",1,0,0,0,0,0,16.5,0,17.4,0,0,0,0,0,0,16.5,0,1.408
"2020-01-22","SXO   200619P1030.00","SXO","SXO","TX60",1030,"2020-06-19",1,0,0,0,0,0,20.3,0,21.3,0,0,0,0,0,0,20.3,0,1.017
"2020-01-22","SXO   200619P1040.00","SXO","SXO","TX60",1040,"2020-06-19",1,0,0,0,0,0,24.6,0,25.7,0,0,0,0,0,0,24.6,0,0.633
"2020-01-22","SXO   200619P1050.00","SXO","SXO","TX60",1050,"2020-06-19",1,0,0,0,0,0,29.5,0,30.7,0,0,0,0,0,0,29.5,0,0.261
"2020-01-22","SXO   200619P1060.00","SXO","SXO","TX60",1060,"2020-06-19",1,0,0,0,0,0,34.9,0,36.2,0,0,0,0,0,0,34.9,0,0
"2020-01-22","SXO   200619P1070.00","SXO","SXO","TX60",1070,"2020-06-19",1,0,0,0,0,0,40.8,0,42.3,0,0,0,0,0,0,40.8,0,0
"2020-01-22","SXO   200619P1080.00","SXO","SXO","TX60",1080,"2020-06-19",1,0,0,0,0,0,47.3,0,48.8,0,0,0,0,0,0,47.3,0,0
"2020-01-22","SXO   200619P1090.00","SXO","SXO","TX60",1090,"2020-06-19",1,0,0,0,0,0,54.2,0,55.8,0,0,0,0,0,0,54.2,0,0
"2020-01-22","SXO   200619P1100.00","SXO","SXO","TX60",1100,"2020-06-19",1,0,0,0,0,0,61.5,0,63.2,0,0,0,0,0,0,61.5,0,0
"2020-01-23","SXO   200221C960.00","SXO","SXO","TX60",960,"2020-02-21",0,0,80.05,96.55,1,1,91.6,0,89.4,0,0,0,0,0,0,91.6,0,0
"2020-01-23","SXO   200221C970.00","SXO","SXO","TX60",970,"2020-02-21",0,0,70.8,86.05,1,1,81.6,0,79.4,0,0,0,0,0,0,81.6,0,0
"2020-01-23","SXO   200221C980.00","SXO","SXO","TX60",980,"2020-02-21",0,0,61.9,75.45,1,1,71.7,0,69.5,0,0,0,0,0,0,71.7,0,0
"2020-01-23","SXO   200221C990.00","SXO","SXO","TX60",990,"2020-02-21",0,0,52.75,65.4,1,1,61.9,0,59.7,0,0,0,0,0,0,61.9,0,0
"2020-01-23","SXO   200221C1000.00","SXO","SXO","TX60",1000,"2020-02-21",0,0,38.05,61.4,1,1,52.3,0,50.2,0,0,0,0,0,0,52.3,0,0
"2020-01-23","SXO   200221C1010.00","SXO","SXO","TX60",1010,"2020-02-21",0,0,29.55,52.5,1,1,43.1,0,41.1,0,0,0,0,0,0,43.1,0,0
"2020-01-23","SXO   200221C1020.00","SXO","SXO","TX60",1020,"2020-02-21",0,0,25.1,44.45,1,1,34.4,0,32.6,0,0,0,0,0,0,34.4,0,9.809
"2020-01-23","SXO   200221C1030.00","SXO","SXO","TX60",1030,"2020-02-21",0,0,15.75,37.55,1,1,26.5,0,25,0,0,0,0,0,0,26.5,3,10.012
"2020-01-23","SXO   200221C1040.00","SXO","SXO","TX60",1040,"2020-02-21",0,0,8.85,28,1,1,19.6,0,18.4,0,0,0,0,0,0,19.6,0,9.073
"2020-01-23","SXO   200221C1050.00","SXO","SXO","TX60",1050,"2020-02-21",0,0,3.8,21.1,1,1,13.8,0,12.9,0,0,0,0,0,0,13.8,0,9.194
"2020-01-23","SXO   200221C1060.00","SXO","SXO","TX60",1060,"2020-02-21",0,0,0,16.05,0,1,9.3,0,8.6,0,0,0,0,0,0,9.3,0,9.399
"2020-01-23","SXO   200221C1070.00","SXO","SXO","TX60",1070,"2020-02-21",0,0,0,8.8,0,1,5.9,0,5.5,0,0,0,0,0,0,5.9,0,9.078
"2020-01-23","SXO   200221C1080.00","SXO","SXO","TX60",1080,"2020-02-21",0,0,0,4.75,0,1,3.6,0,3.3,0,0,0,0,0,0,3.6,5,9.145
"2020-01-23","SXO   200221C1090.00","SXO","SXO","TX60",1090,"2020-02-21",0,0,0,3.7,0,1,2,0,1.9,0,0,0,0,0,0,2,0,10.406
"2020-01-23","SXO   200221C1100.00","SXO","SXO","TX60",1100,"2020-02-21",0,0,0,3.1,0,1,58.31,0,60.59,0,0,0,0,0,0,58.31,0,11.724
"2020-01-23","SXO   200320C815.00","SXO","SXO","TX60",815,"2020-03-20",0,0,214.7,254.9,1,1,236,0,233.8,0,0,0,0,0,0,236,0,0
"2020-01-23","SXO   200320C960.00","SXO","SXO","TX60",960,"2020-03-20",0,0,80.05,96.55,1,1,91.7,0,89.5,0,0,0,0,0,0,91.7,0,0
"2020-01-23","SXO   200320C970.00","SXO","SXO","TX60",970,"2020-03-20",0,0,70.8,86.25,1,1,82,0,79.8,0,0,0,0,0,0,82,0,0
"2020-01-23","SXO   200320C980.00","SXO","SXO","TX60",980,"2020-03-20",0,0,61.9,75.8,1,1,72.5,0,70.3,0,0,0,0,0,0,72.5,0,0
"2020-01-23","SXO   200320C990.00","SXO","SXO","TX60",990,"2020-03-20",0,0,52.75,65.7,1,1,63.2,0,61.2,0,0,0,0,0,0,63.2,0,0
"2020-01-23","SXO   200320C1000.00","SXO","SXO","TX60",1000,"2020-03-20",0,0,38.05,61.4,1,1,54.3,0,52.3,0,0,0,0,0,0,54.3,0,0
"2020-01-23","SXO   200320C1010.00","SXO","SXO","TX60",1010,"2020-03-20",0,0,29.55,52.5,1,1,45.8,0,44,0,0,0,0,0,0,45.8,0,0
"2020-01-23","SXO   200320C1020.00","SXO","SXO","TX60",1020,"2020-03-20",0,0,24.7,46.85,1,1,38,0,36.4,0,0,0,0,0,0,38,0,6.847
"2020-01-23","SXO   200320C1030.00","SXO","SXO","TX60",1030,"2020-03-20",0,0,15.5,39.85,1,1,30.8,0,29.4,0,0,0,0,0,0,30.8,0,7.154
"2020-01-23","SXO   200320C1040.00","SXO","SXO","TX60",1040,"2020-03-20",0,0,9.4,32.5,1,1,24.5,0,23.3,0,0,0,0,0,0,24.5,0,7.589
"2020-01-23","SXO   200320C1050.00","SXO","SXO","TX60",1050,"2020-03-20",0,0,6.05,25.9,1,1,19,0,18,0,0,0,0,0,0,19,0,8.271
"2020-01-23","SXO   200320C1060.00","SXO","SXO","TX60",1060,"2020-03-20",0,0,2,20.3,1,1,14.4,0,13.6,0,0,0,0,0,0,14.4,0,8.287
"2020-01-23","SXO   200320C1070.00","SXO","SXO","TX60",1070,"2020-03-20",0,0,0.09,16.1,1,1,10.6,0,10,0,0,0,0,0,0,10.6,0,8.732
"2020-01-23","SXO   200320C1080.00","SXO","SXO","TX60",1080,"2020-03-20",0,0,0,13.45,0,1,7.7,0,7.2,0,0,0,0,0,0,7.7,0,9.799
"2020-01-23","SXO   200320C1090.00","SXO","SXO","TX60",1090,"2020-03-20",0,0,0,12.35,0,1,5.4,0,5,0,0,0,0,0,0,5.4,0,11.182
"2020-01-23","SXO   200320C1100.00","SXO","SXO","TX60",1100,"2020-03-20",0,0,0,12.05,0,1,58.31,0,60.59,0,0,0,0,0,0,58.31,0,12.729
"2020-01-23","SXO   200417C970.00","SXO","SXO","TX60",970,"2020-04-17",0,0,0,0,0,0,82.8,0,80.8,0,0,0,0,0,0,82.8,0,0
"2020-01-23","SXO   200417C980.00","SXO","SXO","TX60",980,"2020-04-17",0,0,0,0,0,0,73.7,0,71.7,0,0,0,0,0,0,73.7,0,0
"2020-01-23","SXO   200417C990.00","SXO","SXO","TX60",990,"2020-04-17",0,0,0,0,0,0,64.9,0,62.9,0,0,0,0,0,0,64.9,0,0
"2020-01-23","SXO   200417C1000.00","SXO","SXO","TX60",1000,"2020-04-17",0,0,0,0,0,0,56.4,0,54.6,0,0,0,0,0,0,56.4,0,0
"2020-01-23","SXO   200417C1010.00","SXO","SXO","TX60",1010,"2020-04-17",0,0,0,0,0,0,48.5,0,46.8,0,0,0,0,0,0,48.5,0,0
"2020-01-23","SXO   200417C1020.00","SXO","SXO","TX60",1020,"2020-04-17",0,0,0,0,0,0,41.2,0,39.6,0,0,0,0,0,0,41.2,0,0
"2020-01-23","SXO   200417C1030.00","SXO","SXO","TX60",1030,"2020-04-17",0,0,0,0,0,0,34.4,0,33.1,0,0,0,0,0,0,34.4,0,0
"2020-01-23","SXO   200417C1040.00","SXO","SXO","TX60",1040,"2020-04-17",0,0,0,0,0,0,28.4,0,27.2,0,0,0,0,0,0,28.4,0,0
"2020-01-23","SXO   200417C1050.00","SXO","SXO","TX60",1050,"2020-04-17",0,0,0,0,0,0,23,0,22,0,0,0,0,0,0,23,0,0
"2020-01-23","SXO   200417C1060.00","SXO","SXO","TX60",1060,"2020-04-17",0,0,0,0,0,0,18.4,0,17.5,0,0,0,0,0,0,18.4,0,0.154
"2020-01-23","SXO   200417C1070.00","SXO","SXO","TX60",1070,"2020-04-17",0,0,0,0,0,0,14.4,0,13.7,0,0,0,0,0,0,14.4,0,0.538
"2020-01-23","SXO   200417C1080.00","SXO","SXO","TX60",1080,"2020-04-17",0,0,0,0,0,0,11.1,0,10.5,0,0,0,0,0,0,11.1,0,0.847
"2020-01-23","SXO   200417C1090.00","SXO","SXO","TX60",1090,"2020-04-17",0,0,0,0,0,0,8.4,0,8,0,0,0,0,0,0,8.4,0,1.137
"2020-01-23","SXO   200417C1100.00","SXO","SXO","TX60",1100,"2020-04-17",0,0,0,0,0,0,58.31,0,60.59,0,0,0,0,0,0,58.31,0,1.415
"2020-01-23","SXO   200417C1110.00","SXO","SXO","TX60",1110,"2020-04-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682
"2020-01-23","SXO   200515C970.00","SXO","SXO","TX60",970,"2020-05-15",0,0,0,0,0,0,83.9,0,81.9,0,0,0,0,0,0,83.9,0,0
"2020-01-23","SXO   200515C980.00","SXO","SXO","TX60",980,"2020-05-15",0,0,0,0,0,0,75.1,0,73.2,0,0,0,0,0,0,75.1,0,0
"2020-01-23","SXO   200515C990.00","SXO","SXO","TX60",990,"2020-05-15",0,0,0,0,0,0,66.7,0,64.8,0,0,0,0,0,0,66.7,0,0
"2020-01-23","SXO   200515C1000.00","SXO","SXO","TX60",1000,"2020-05-15",0,0,0,0,0,0,58.6,0,56.9,0,0,0,0,0,0,58.6,0,0
"2020-01-23","SXO   200515C1010.00","SXO","SXO","TX60",1010,"2020-05-15",0,0,0,0,0,0,51,0,49.4,0,0,0,0,0,0,51,0,0
"2020-01-23","SXO   200515C1020.00","SXO","SXO","TX60",1020,"2020-05-15",0,0,0,0,0,0,44,0,42.5,0,0,0,0,0,0,44,0,0
"2020-01-23","SXO   200515C1030.00","SXO","SXO","TX60",1030,"2020-05-15",0,0,0,0,0,0,37.5,0,36.2,0,0,0,0,0,0,37.5,0,0
"2020-01-23","SXO   200515C1040.00","SXO","SXO","TX60",1040,"2020-05-15",0,0,0,0,0,0,31.6,0,30.4,0,0,0,0,0,0,31.6,0,0
"2020-01-23","SXO   200515C1050.00","SXO","SXO","TX60",1050,"2020-05-15",0,0,0,0,0,0,26.4,0,25.3,0,0,0,0,0,0,26.4,0,0
"2020-01-23","SXO   200515C1060.00","SXO","SXO","TX60",1060,"2020-05-15",0,0,0,0,0,0,21.7,0,20.8,0,0,0,0,0,0,21.7,0,0.1
"2020-01-23","SXO   200515C1070.00","SXO","SXO","TX60",1070,"2020-05-15",0,0,0,0,0,0,17.7,0,16.9,0,0,0,0,0,0,17.7,0,0.36
"2020-01-23","SXO   200515C1080.00","SXO","SXO","TX60",1080,"2020-05-15",0,0,0,0,0,0,14.2,0,13.5,0,0,0,0,0,0,14.2,0,0.718
"2020-01-23","SXO   200515C1090.00","SXO","SXO","TX60",1090,"2020-05-15",0,0,0,0,0,0,11.3,0,10.7,0,0,0,0,0,0,11.3,0,0.977
"2020-01-23","SXO   200515C1100.00","SXO","SXO","TX60",1100,"2020-05-15",0,0,0,0,0,0,58.31,0,60.59,0,0,0,0,0,0,58.31,0,1.225
"2020-01-23","SXO   200515C1110.00","SXO","SXO","TX60",1110,"2020-05-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463
"2020-01-23","SXO   200619C950.00","SXO","SXO","TX60",950,"2020-06-19",0,0,89.2,110.4,1,1,103.2,0,101.2,0,0,0,0,0,0,103.2,0,0
"2020-01-23","SXO   200619C960.00","SXO","SXO","TX60",960,"2020-06-19",0,0,80.05,100.2,1,1,94.2,0,92.2,0,0,0,0,0,0,94.2,0,0
"2020-01-23","SXO   200619C970.00","SXO","SXO","TX60",970,"2020-06-19",0,0,70.75,91,1,1,85.4,0,83.5,0,0,0,0,0,0,85.4,0,0
"2020-01-23","SXO   200619C980.00","SXO","SXO","TX60",980,"2020-06-19",0,0,61.3,81.4,1,1,77,0,75.1,0,0,0,0,0,0,77,0,0
"2020-01-23","SXO   200619C990.00","SXO","SXO","TX60",990,"2020-06-19",0,0,51.85,72.6,1,1,68.9,0,67.1,0,0,0,0,0,0,68.9,0,0
"2020-01-23","SXO   200619C1000.00","SXO","SXO","TX60",1000,"2020-06-19",0,0,42.45,64.15,1,1,61.2,0,59.5,0,0,0,0,0,0,61.2,0,0
"2020-01-23","SXO   200619C1010.00","SXO","SXO","TX60",1010,"2020-06-19",0,0,33.6,56.2,1,1,53.9,0,52.4,0,0,0,0,0,0,53.9,0,0
"2020-01-23","SXO   200619C1020.00","SXO","SXO","TX60",1020,"2020-06-19",0,0,30,49,1,1,47.2,0,45.7,0,0,0,0,0,0,47.2,0,4.221
"2020-01-23","SXO   200619C1030.00","SXO","SXO","TX60",1030,"2020-06-19",0,0,24.8,42.3,1,1,40.9,0,39.6,0,0,0,0,0,0,40.9,0,5.779
"2020-01-23","SXO   200619C1040.00","SXO","SXO","TX60",1040,"2020-06-19",0,0,19.2,36,1,1,35.2,0,34,0,0,0,0,0,0,35.2,0,6.303
"2020-01-23","SXO   200619C1050.00","SXO","SXO","TX60",1050,"2020-06-19",0,0,0,54.6,0,1,30,0,28.9,0,0,0,0,0,0,30,0,8.538
"2020-01-23","SXO   200619C1060.00","SXO","SXO","TX60",1060,"2020-06-19",0,0,0,49.35,0,1,25.3,0,24.4,0,0,0,0,0,0,25.3,0,9.47
"2020-01-23","SXO   200619C1070.00","SXO","SXO","TX60",1070,"2020-06-19",0,0,0,0,0,0,21.2,0,20.4,0,0,0,0,0,0,21.2,0,0.285
"2020-01-23","SXO   200619C1080.00","SXO","SXO","TX60",1080,"2020-06-19",0,0,0,0,0,0,17.6,0,16.9,0,0,0,0,0,0,17.6,0,0.604
"2020-01-23","SXO   200619C1090.00","SXO","SXO","TX60",1090,"2020-06-19",0,0,0,0,0,0,14.5,0,13.9,0,0,0,0,0,0,14.5,0,0.838
"2020-01-23","SXO   200619C1100.00","SXO","SXO","TX60",1100,"2020-06-19",0,0,0,0,0,0,58.31,0,60.59,0,0,0,0,0,0,58.31,0,1.06
"2020-01-23","SXO   200221P960.00","SXO","SXO","TX60",960,"2020-02-21",1,0,0,4.5,0,1,0.1,0,0.1,0,0,0,0,0,0,0.1,0,23.006
"2020-01-23","SXO   200221P970.00","SXO","SXO","TX60",970,"2020-02-21",1,0,0,4.95,0,1,0.1,0,0.1,0,0,0,0,0,0,0.1,0,21.509
"2020-01-23","SXO   200221P980.00","SXO","SXO","TX60",980,"2020-02-21",1,0,0,5.35,0,1,0.1,0,0.2,0,0,0,0,0,0,0.1,0,19.865
"2020-01-23","SXO   200221P990.00","SXO","SXO","TX60",990,"2020-02-21",1,0,0,5.75,0,1,0.3,0,0.4,0,0,0,0,0,0,0.3,0,18.132
"2020-01-23","SXO   200221P1000.00","SXO","SXO","TX60",1000,"2020-02-21",1,0,0,6.6,0,1,0.7,0,0.9,0,0,0,0,0,0,0.7,0,16.665
"2020-01-23","SXO   200221P1010.00","SXO","SXO","TX60",1010,"2020-02-21",1,0,0,9.25,0,1,1.4,0,1.8,0,0,0,0,0,0,1.4,0,16.231
"2020-01-23","SXO   200221P1020.00","SXO","SXO","TX60",1020,"2020-02-21",1,0,0,13.85,0,1,2.7,0,3.3,0,0,0,0,0,0,2.7,200,16.369
"2020-01-23","SXO   200221P1030.00","SXO","SXO","TX60",1030,"2020-02-21",1,0,0,18.55,0,1,4.8,0,5.6,0,0,0,0,0,0,4.8,0,15.869
"2020-01-23","SXO   200221P1040.00","SXO","SXO","TX60",1040,"2020-02-21",1,0,0,22.45,0,1,7.9,0,9,0,0,0,0,0,0,7.9,0,14.424
"2020-01-23","SXO   200221P1050.00","SXO","SXO","TX60",1050,"2020-02-21",1,0,4.75,19.2,1,1,12.2,0,13.5,0,0,0,0,0,0,12.2,0,11.385
"2020-01-23","SXO   200221P1060.00","SXO","SXO","TX60",1060,"2020-02-21",1,0,8.35,25,1,1,17.6,0,19.2,0,0,0,0,0,0,17.6,0,10.881
"2020-01-23","SXO   200221P1070.00","SXO","SXO","TX60",1070,"2020-02-21",1,0,16.3,32.9,1,1,24.2,0,26,0,0,0,0,0,0,24.2,0,12.251
"2020-01-23","SXO   200221P1080.00","SXO","SXO","TX60",1080,"2020-02-21",1,0,25.3,41.7,1,1,31.9,0,33.8,0,0,0,0,0,0,31.9,0,13.951
"2020-01-23","SXO   200221P1090.00","SXO","SXO","TX60",1090,"2020-02-21",1,0,34.25,51.3,1,1,40.3,0,42.4,0,0,0,0,0,0,40.3,0,15.67
